Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2017,5,TX,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O157:H7; other; O157:H7,Suspected; Suspected; Confirmed,Farm/dairy,4,2,4,0,4,"milk, whole milk unpasteurized",,Dairy,,,,,
2017,5,KS,Food,,,,Restaurant - Sit-down dining,6,1,6,0,6,,,,,,,,
2017,5,MN,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),13,0,13,0,13,"sandwich, deli",unspecified grains,Grains-Beans,,,,,
2017,5,OH,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P4 New Orleans - GII.4 Sydney; unknown,Suspected; Confirmed,Private home/residence; Caterer (food prepared off-site from where served),27,0,27,0,27,,,,,,,,
2017,5,MA,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Suspected; Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2017,4,MA,Food,Listeria monocytogenes,,Confirmed,Grocery store,3,3,3,0,3,,,,,,,,
2017,4,PA,Food,Salmonella enterica,Typhimurium,Confirmed,Farm/dairy,5,0,5,0,5,"milk, whole milk unpasteurized",,Dairy,,,,,
2017,5,MI,Food,,,,Private home/residence; Grocery store,5,0,5,0,5,,,,,,,,
2017,5,FL,Food,,,,Prison/jail,72,0,72,0,72,"poultry, unspecified",onion; oregano; poultry,Multiple,,,,,
2017,5,FL,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,yellowfin tuna,yellowfin tuna,Fish,,,,,
2017,5,NY,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Long-term care/nursing home/assisted living facility,2,2,2,0,2,,,,,,,,
2017,5,IA,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,4,GA,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2017,6,TN,Food,Clostridium perfringens; Bacillus cereus,,Confirmed; Suspected,School/college/university; Camp,85,0,76,0,85,,,,,,,,
2017,6,TN,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,,
2017,6,TN,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,5,OH,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - Sit-down dining,11,0,11,0,11,"cheese dip; chicken dishes, unspecified; mole sauce",,Multiple,,,,,
2017,5,TX,Food,Salmonella unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,shrimp dishes,,Multiple,,,,,
2017,6,MA,Food,Ciguatoxin,,Confirmed,Private home/residence,3,3,3,0,3,barracuda,"fish, baracuda",Fish,,,,,
2017,6,OH,Food,Norovirus,,Suspected,Restaurant - Buffet,15,0,15,0,15,"tortilla, flour",,Multiple,,,,,
2017,3,CO,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,21,0,21,0,21,,,,,,,,
2017,2,CO,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2017,3,CO,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2017,4,GA,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,5,GA,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,6,OH,Food,Sapovirus unknown,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2017,5,IN,Food,Clostridium perfringens; Staphylococcus aureus; Staphylococcus other,,Suspected; Suspected; Confirmed,Caterer (food prepared off-site from where served),47,2,47,0,47,,,,,,,,
2017,2,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O121,Confirmed,Private home/residence,7,2,5,0,5,flour,,Grains-Beans,,,,,
2017,5,FL,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,barracuda,,Fish,,,,,
2017,4,MI,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,0,2,0,2,,,,,,,,
2017,4,MI,Food,Mycotoxins,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"mushrooms, unspecified",mushrooms,Fungi,,,,,
2017,6,UT,Food,Norovirus Genogroup II,GII.P16 - GII.1,Confirmed,Restaurant - Sit-down dining,11,0,0,0,0,,,,,,,,
2017,6,SC,Food,Salmonella enterica,Enteritidis,Confirmed,Caterer (food prepared off-site from where served),104,0,104,0,104,chicken,chicken,Chicken,,,,,
2017,5,GA,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,4,2,4,0,4,steak,steak,Beef,,,,,
2017,4,MA,Food,Salmonella enterica,Bareilly,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2017,5,NY,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,6,NY,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2017,6,AR,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,39,0,39,0,39,,,,,,,,
2017,6,OH,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2017,2,IL,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,house salad,,Multiple,,,,,
2017,3,IL,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,9,0,0,0,0,,,,,,,,
2017,6,WI,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,6,FL,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"fish, amberjack","fish, amberjack",Fish,,,,,
2017,6,FL,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,beef,beef,Beef,,,,,
2017,3,NC,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,,
2017,4,NC,Food,Norovirus Genogroup II,,Suspected,Caterer (food prepared off-site from where served),10,0,10,0,10,,,,,,,,
2017,1,MD,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"chips, tortilla; guacamole; salsa",,Multiple,,,,,
2017,4,IL,Food,Clostridium,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,steak taco,,Multiple,,,,,
2017,1,MD,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"fish, tuna","fish, tuna",Fish,,,,,
2017,1,IL,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,4,IL,Food,,,,Restaurant - Buffet,5,0,5,0,5,,,,,,,,
2017,2,IL,Food,Norovirus,,Suspected,Restaurant - Sit-down dining; Hotel/motel,38,1,38,0,38,,,,,,,,
2017,3,WA,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Caterer (food prepared off-site from where served),32,0,32,0,32,fruit salad,,Multiple,,,,,
2017,6,MN,Food,Norovirus Genogroup I,other,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2017,3,WA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,41,0,23,0,29,,,,,,,,
2017,4,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,1,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,2,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,3,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,3,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),22,0,12,0,12,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,2,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,2,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,1,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining; Private home/residence; Other,3,0,3,0,3,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,3,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,6,HI,Food,,,,Private home/residence,5,0,5,0,5,lobster,,Crustaceans,,,,,
2017,6,HI,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,5,0,0,0,0,"fish, ahi","fish, ahi",Fish,,,,,
2017,6,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,uku ,,Fish,,,,,
2017,6,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, triggerfish",,Fish,,,,,
2017,6,HI,Food,Scombroid toxin,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,"fish, ahi",,Fish,,,,,
2017,4,Multistate,Food,Salmonella enterica,Newport,Confirmed,Unknown,14,3,9,0,9,mexican style cheese,,Dairy,,,,,
2017,4,MI,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,5,MI,Food,,,,Restaurant - Sit-down dining; Restaurant - Buffet,4,0,4,0,4,,,,,,,,
2017,2,AK,Food,Clostridium botulinum,,Suspected,Private home/residence,2,2,2,0,2,"fish, white",,Fish,,,,,
2017,6,MN,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,18,0,2,0,18,,,,,,,,
2017,4,MD,Food,,,,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2017,6,SC,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2017,6,UT,Food,Salmonella enterica; Salmonella enterica,Typhimurium; Montevideo,Confirmed; Suspected,Private home/residence,21,2,8,0,10,,,,,,,,
2017,6,SC,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2017,4,Puerto Rico,Food,Ciguatoxin,,Suspected,Private home/residence,4,0,2,0,2,"fish, king mackarel","fish, mackeral",Fish,,,,,
2017,4,Puerto Rico,Food,Ciguatoxin,,Suspected,Private home/residence,2,1,2,,,"fish, snapper","fish, snapper",Fish,,,,,
2017,2,CA,Food,Norovirus Genogroup II,GII.P16 - GII.2,Confirmed,Restaurant - Sit-down dining,33,0,9,0,33,,,,,,,,
2017,1,CA,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,mahi-mahi,"fish, mahi mahi",Fish,,,,,
2017,2,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,3,CA,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,6,MD,Food,,,,Private home/residence,3,0,3,0,3,,,,,,,,
2017,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,9,3,8,0,8,,,,,,,,
2017,1,CA,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,red snapper; sushi,"red snapper; fish, mackeral",Fish,,,,,
2017,2,CO,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,9,0,0,0,9,,,,,,,,
2017,7,NM,Food,,,,Unknown,28,,0,,0,,,,,,,,
2017,6,WI,Food,Norovirus Genogroup II,GII.P7 - GII.7,Suspected,Private home/residence,20,0,20,0,20,,,,,,,,
2017,6,FL,Food,Ciguatoxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"seafood soup/stew, unspecified","fish,other",Fish,,,,,
2017,6,NE,Food,Norovirus Genogroup I,GI.P1 - GI.1,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,,
2017,2,IL,Food,Clostridium; Bacillus,,Suspected; Suspected,Prison/jail,44,0,44,0,44,chili,,Multiple,,,,,
2017,2,IL,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2017,5,IL,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,italian beef sandwich,,Multiple,,,,,
2017,6,KS,Food,,,,Office/indoor workplace,3,0,3,0,3,,,,,,,,
2017,7,KS,Food,Norovirus Genogroup I,unknown - unknown,Suspected,Restaurant - Sit-down dining,5,0,2,0,2,,,,,,,,
2017,3,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Unknown,151,31,125,0,125,"romaine lettuce, unspecified",,Vegetable Row Crops,,,,,
2017,6,KS,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,6,CT,Food,Campylobacter jejuni,,Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",13,2,13,0,13,"beef, unspecified",,Beef,,,,,
2017,7,IA,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,pizza,,Multiple,,,,,
2017,6,VT,Food,Salmonella enterica,Enteritidis,Confirmed,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),4,1,4,0,4,,,,,,,,
2017,7,NY,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,10,1,10,0,10,pulled pork,pork,Pork,,,,,
2017,7,VA,Food,Campylobacter jejuni,,Suspected,Private home/residence,6,1,3,0,3,,,,,,,,
2017,7,VA,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",157,4,150,0,150,,,,,,,,
2017,7,NY,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,tuna burger,tuna,Fish,,,,,
2017,7,OH,Food,Norovirus,,Suspected,Restaurant - other or unknown type,11,0,11,0,11,"chicken wings, bbq",chicken,Chicken,,,,,
2017,6,RI,Food,,,,Restaurant - other or unknown type; Private home/residence,6,0,2,0,6,,,,,,,,
2017,6,OR,Food,Salmonella enterica,Weltevreden,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,7,OH,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,6,OR,Food,Salmonella enterica,Typhimurium,Confirmed,"Restaurant - other or unknown type; Private home/residence; Fair, festival, other temp or mobile services",8,0,8,0,8,,,,,,,,
2017,5,WV,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,7,WV,Food,,,,Hotel/motel,18,2,18,0,18,,,,,,,,
2017,4,IL,Food,Norovirus Genogroup I,GI.P1 - GI.1,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2017,4,IL,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,11,1,11,0,11,,,,,,,,
2017,7,KY,Food,Bacillus cereus,,Confirmed,Caterer (food prepared off-site from where served),6,0,6,0,6,"chicken, grilled",,Chicken,,,,,
2017,5,TX,Food,,,,Caterer (food prepared off-site from where served),36,0,0,0,0,,,,,,,,
2017,7,IA,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,7,NY,Food,Salmonella enterica; Campylobacter jejuni,Thompson; ,Confirmed; Suspected,Restaurant - Sit-down dining,13,0,12,0,13,hummus,,Multiple,,,,,
2017,6,MI,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining; Private home/residence,8,1,8,0,8,"eggs, unspecified",egg,Eggs,,,,,
2017,7,AK,Food,Paralytic shellfish poison,,Confirmed,Private home/residence,5,0,5,0,5,"mussels, unspecified",,Mollusks,,,,,
2017,7,HI,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Buffet,32,0,32,0,32,,,,,,,,
2017,5,FL,Food,Cyclospora cayetanensis,,Confirmed,Caterer (food prepared off-site from where served),6,0,6,0,6,blackberries,,Fruits,,,,,
2017,1,CA,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,1,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2017,3,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,2,CA,Food,,,,Restaurant - Sit-down dining,8,0,7,0,7,,,,,,,,
2017,3,CA,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,4,CA,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2017,5,CA,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2017,7,OH,Food,,,,Prison/jail,26,0,0,0,0,,,,,,,,
2017,7,OH,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Caterer (food prepared off-site from where served); Camp,37,2,13,0,13,,,,,,,,
2017,7,AK,Food,Paralytic shellfish poison; Paralytic shellfish poison,,Confirmed; Confirmed,Private home/residence,3,0,3,0,3,"clams, steamed",,Mollusks,,,,,
2017,7,MN,Food,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,5,CA,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,5,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,1,7,0,7,,,,,,,,
2017,2,CA,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,4,CA,Food,,,,Private home/residence; Caterer (food prepared off-site from where served); Other,47,0,47,0,47,pizza; breads; salads,,Multiple,,,,,
2017,6,TX,Food,Salmonella enterica,Typhimurium,Confirmed,Private home/residence,11,4,5,1,11,,,,,,,,
2017,7,NY,Food,Salmonella enterica,Heidelberg,Confirmed,Caterer (food prepared off-site from where served),32,6,28,0,32,roast beef,beef,Beef,,,,,
2017,7,OH,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"pizza, pepperoni",,Multiple,,,,,
2017,7,MD,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),46,0,46,0,46,beef,,Beef,,,,,
2017,7,MD,Food,Clostridium perfringens,,Confirmed,"Fair, festival, other temp or mobile services; Other",40,0,40,0,40,"kabobs, chicken",,Multiple,,,,,
2017,6,MD,Food,,,,Restaurant - Sit-down dining,9,0,9,0,9,"nachos, unspecified",,Multiple,,,,,
2017,6,OK,Food,Salmonella enterica,Panama,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,2,5,0,5,,,,,,,,
2017,6,MI,Food,Campylobacter; Salmonella enterica,Enteritidis,Suspected; Confirmed,Restaurant - Sit-down dining,6,3,5,0,5,unspecified vegetables,lettuce; onion; tomato,Multiple,,,,,
2017,5,Multistate,Food,Listeria monocytogenes,,Confirmed,Unknown,6,6,6,0,6,"cheese, pasteurized",,Dairy,,,,,
2017,7,WI,Food,"Salmonella enterica; Salmonella enterica; Escherichia coli, Shiga toxin-producing","I 4,[5],12:i:-; Newport; unknown",Confirmed; Suspected; Suspected,Private home/residence,36,3,35,0,36,pork,,Pork,,,,,
2017,8,OH,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - other or unknown type,381,3,376,0,376,doughnuts,,Multiple,,,,,
2017,6,NC,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - Sit-down dining,7,2,7,0,7,,,,,,,,
2017,7,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,"fish, kole",,Fish,,,,,
2017,7,CT,Food,"Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic",,Confirmed; Suspected,Restaurant - Sit-down dining,37,0,37,0,37,,,,,,,,
2017,8,OH,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,6,CO,Food,Norovirus unknown,,Suspected,Private home/residence,23,1,23,0,23,,,,,,,,
2017,4,CO,Food,Clostridium perfringens,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,green chile,,Seeded Vegetables,,,,,
2017,7,OR,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,2,0,2,1,2,cobb salad,,Multiple,,,,,
2017,3,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Unknown,55,18,50,0,51,papaya,,Fruits,,,,,
2017,7,CO,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,2,1,2,0,2,potatoes,potatoes,Root/Underground,,,,,
2017,7,SC,Food,Salmonella enterica,Newport,Suspected,Private home/residence,7,0,7,0,7,"pork, bbq",pork,Pork,,,,,
2017,5,CO,Food,Norovirus unknown,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,4,0,4,,,,,,,,
2017,6,CO,Food,Clostridium perfringens,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2017,8,SC,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2017,5,CO,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4,0,4,0,4,"french fries; chicken, buffalo wings",,Multiple,,,,,
2017,6,CO,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,80,0,0,0,68,"pork, bbq",,Multiple,,,,,
2017,8,MN,Food,Norovirus Genogroup II,,Confirmed,Caterer (food prepared off-site from where served),40,0,40,0,40,,,,,,,,
2017,7,FL,Food,Shigella flexneri,,Confirmed,Caterer (food prepared off-site from where served),33,4,33,0,33,multiple foods; chicken salad,chicken; mayonnaise,Multiple,,,,,
2017,5,MI,Food,Salmonella enterica,Reading,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",11,1,11,0,11,,,,,,,,
2017,7,MI,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,6,MS,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,8,MN,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,25,0,24,0,25,,,,,,,,
2017,7,PA,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,13,0,13,0,13,watermelon,,Fruits,,,,,
2017,8,OH,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.13; unknown,Suspected; Suspected,Caterer (food prepared off-site from where served),35,0,35,0,35,,,,,,,,
2017,7,MN,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,tuna salad,,Multiple,,,,,
2017,8,OH,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2017,7,CT,Food,Cyclospora cayetanensis,,Confirmed,Caterer (food prepared off-site from where served); Other,3,0,3,0,3,,,,,,,,
2017,8,IA,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2017,8,IA,Food,Clostridium perfringens,,Confirmed,Other,30,0,30,0,30,,,,,,,,
2017,3,Multistate,Food,Salmonella enterica,Chailey,Confirmed,Private home/residence,14,2,11,0,12,coconut meat,coconut,Fruits,,,,,
2017,8,AK,Food,Clostridium botulinum,,Confirmed,Private home/residence,3,2,3,0,3,"seal, oil",,Other Aquatic Animals,,,,,
2017,7,TN,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Buffet,4,2,4,0,4,,,,,,,,
2017,7,WI,Food,Vibrio parahaemolyticus; Other - Bacterium,,Suspected; Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,8,WI,Food,Norovirus Genogroup II,GII.P16 - GII.2,Confirmed,Other,24,0,24,0,24,home made potato salad,,Multiple,,,,,
2017,8,MI,Food,Norovirus Genogroup II,GII.1,Confirmed,Restaurant - Sit-down dining,17,1,11,0,17,,,,,,,,
2017,6,UT,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,3,0,3,,,,,,,,
2017,7,HI,Food,,,,Private home/residence,4,0,4,0,4,"fish, mahi mahi",,Fish,,,,,
2017,8,HI,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, kole",,Fish,,,,,
2017,7,KS,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,0,6,0,11,,,,,,,,
2017,7,KS,Food,,,,Restaurant - Buffet,3,0,2,0,3,,,,,,,,
2017,7,KS,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,2,0,2,,,,,,,,
2017,8,SC,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type,3,0,3,0,3,hamburger,"lettuce; tomatoes, red round",Multiple,,,,,
